"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"USGS-MS","USGS Mississippi Water Science Center","USGS-325240090291035","BROAD LAKE NR YAZOO CITY","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,32.8779097,-90.4862037,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-325531090280335","WOLF LAKE NR LAKE CITY","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,32.9254085,-90.4675918,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-325825090244000","YAZOO RIVER STUDY SITE 05              NATIVE","Stream",NA,"08030206",NA,NA,NA,NA,32.9737406,-90.4112017,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-325825090244050","YAZOO RIVER STUDY SITE 05              ELUTRIATE","Stream",NA,"08030206",NA,NA,NA,NA,32.9737406,-90.4112017,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-330034090211500","YAZOO RIVER STUDY SITE 04              NATIVE","Stream",NA,"08030206",NA,NA,NA,NA,33.0095733,-90.3542562,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-330034090211550","YAZOO RIVER STUDY SITE 04              ELUTRIATE","Stream",NA,"08030206",NA,NA,NA,NA,33.0095733,-90.3542562,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-330256090213100","YAZOO RIVER STUDY SITE 03              NATIVE","Stream",NA,"08030206",NA,NA,NA,NA,33.0490168,-90.3587002,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-330256090213150","YAZOO RIVER STUDY SITE 03              ELUTRIATE","Stream",NA,"08030206",NA,NA,NA,NA,33.0490168,-90.3587002,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-330304090210100","BEE LAKE TRIBUTARY NO 1 NR THORNTON, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.0511111,-90.3502778,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",96,"feet",2.5,"feet","Interpolated from topographic map.","NAVD88","US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-330359090194135","BEE LAKE NR THORNTON                   072873355","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.0665166,-90.3281439,24000,5,"seconds","Interpolated from MAP.","NAD83",91,"feet",0.1,"feet","Level or other surveyed method.","NAVD88","US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-330413090192501","P0024  HOLMES","Well",NA,"08030206",NA,NA,NA,NA,33.0704054,-90.3236993,NA,1,"seconds","Interpolated from MAP.","NAD83",108,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","051","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19920101,70,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-330531090264100","YAZOO RIVER STUDY SITE 02              NATIVE","Stream",NA,"08030206",NA,NA,NA,NA,33.0920712,-90.444812,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-330531090264150","YAZOO RIVER STUDY SITE 1 & 2           ELUTRIATE","Stream",NA,"08030206",NA,NA,NA,NA,33.0920712,-90.444812,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-330533090264300","YAZOO RIVER STUDY SITE 01              NATIVE","Stream",NA,"08030206",NA,NA,NA,NA,33.0926267,-90.4453676,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-331111090283701","C0015  HUMPHREYS","Well",NA,"08030206",NA,NA,NA,NA,33.184,-90.478375,24000,0.5,"seconds","Differentially corrected Global Positioning System.","NAD83",115,"feet",5,"feet","Interpolated from topographic map.","NAVD88","US","28","053","Mississippi embayment aquifer system","Sparta Sand","Confined single aquifer",19640101,791,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-331207090244100","SNAKE CREEK NEAR BELZONI MS","Stream",NA,"08030206",NA,NA,NA,NA,33.2011111,-90.4175,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-331739090212900","YAZOO RIVER AT MILE 133.4              072871627","Stream",NA,"08030206",NA,NA,NA,NA,33.2942896,-90.3581416,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-331745090212900","YAZOO RIVER AT MILE 133.5              072871626","Stream",NA,"08030206",NA,NA,NA,NA,33.2959562,-90.3581415,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-331748090213100","YAZOO RIVER AT MILE 133.6              072871625","Stream",NA,"08030206",NA,NA,NA,NA,33.2970673,-90.3570304,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-331752090211900","YAZOO RIVER AT MILE 133.7              072871624","Stream",NA,"08030206",NA,NA,NA,NA,33.2979006,-90.3553637,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-331754090211300","YAZOO RIVER AT MILE 133.8              072871623","Stream",NA,"08030206",NA,NA,NA,NA,33.2984562,-90.353697,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-331820090194700","YAZOO RIVER AT MILE 136.2              072871615","Stream",NA,"08030206",NA,NA,NA,NA,33.3056784,-90.3298076,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-331859090174000","YAZOO RIVER AT MILE 140.3              072871607","Stream",NA,"08030206",NA,NA,NA,NA,33.3165118,-90.2945292,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332032090164800","YAZOO RIVER AT MILE 142.8              072871351","Stream",NA,"08030206",NA,NA,NA,NA,33.3423448,-90.2800844,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332055090165600","YAZOO RIVER AT MILE 143.2              072871350","Stream",NA,"08030206",NA,NA,NA,NA,33.3487336,-90.2823066,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332100090165900","YAZOO RIVER AT MILE 143.3              072871349","Stream",NA,"08030206",NA,NA,NA,NA,33.3501224,-90.28314,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332104090170200","YAZOO RIVER AT MILE 143.4              072871348","Stream",NA,"08030206",NA,NA,NA,NA,33.3512335,-90.2839733,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332109090170500","YAZOO RIVER AT MILE 143.5              072871347","Stream",NA,"08030206",NA,NA,NA,NA,33.3526224,-90.2848067,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332114090170800","YAZOO RIVER AT MILE 143.6              072871346","Stream",NA,"08030206",NA,NA,NA,NA,33.3540112,-90.28564,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332150090181700","YAZOO RIVER AT MILE 144.6              072871251","Stream",NA,"08030206",NA,NA,NA,NA,33.364011,-90.304807,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332304090201001","N0081  LEFLORE","Well",NA,"08030206",NA,NA,NA,NA,33.3845661,-90.3361963,NA,1,"seconds","Interpolated from MAP.","NAD83",125,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","083","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19940101,100,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332328090183000","YAZOO RIVER AT MILE 147.9              072871212","Stream",NA,"08030206",NA,NA,NA,NA,33.3912328,-90.308418,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332406090145200","ALLIGATOR BAYOU NR SIDON               072871165","Stream",NA,"08030206",NA,NA,NA,NA,33.4017885,-90.2478616,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332454090145800","YAZOO RIVER AT MILE 152.4              072871171","Stream",NA,"08030206",NA,NA,NA,NA,33.4151217,-90.2495282,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332720090160035","ROEBUCK LAKE NR QUITO                  072870175","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.4556765,-90.2667506,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332749090103400","PELUCIA CREEK NR RISING SUN, MS","Stream",NA,"08030206",NA,NA,NA,NA,33.4641667,-90.1736111,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332939090173135","ROEBUCK LAKE NR ITTA BENA              072870125","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.4942869,-90.2920286,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332945090190235","ROEBUCK LAKE AT ITTA BENA              072870151","Lake, Reservoir, Impoundment",NA,"08030206",NA,NA,NA,NA,33.4959534,-90.3173066,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-333030090105101","L0252  LEFLORE","Well",NA,"08030206",NA,NA,NA,NA,33.5094917,-90.1813361,24000,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",128,"feet",5,"feet","Interpolated from topographic map.","NAVD88","US","28","083","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer","Confined single aquifer",19831130,830,"ft",915,"ft","NWIS"
"21MSWQ","MS Dept. of Environmental Quality","21MSWQ-YZ390","DUMP LAKE","Lake","Near SATARTIA-","08030206",NA,NA,NA,NA,32.6411111,-90.615833,NA,NA,NA,"Unknown","UNKWN",0,"ft",NA,NA,NA,"Unknown","US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ","MS Dept. of Environmental Quality","21MSWQ-YZ609","EAGLE LAKE (LITTLE)","Lake","NEAR BELZONI-","08030206",NA,NA,NA,NA,33.1400277,-90.360916,NA,NA,NA,"Unknown","UNKWN",0,"ft",NA,NA,NA,"Unknown","US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ","MS Dept. of Environmental Quality","21MSWQ-YZ617","LAKE GEORGE","Lake","NEAR SATARTIA-","08030206",NA,NA,NA,NA,32.7372777,-90.609027,NA,NA,NA,"Unknown","UNKWN",0,"ft",NA,NA,NA,"Unknown","US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-07287120","YAZOO RIVER","River/Stream","NEAR SHELL BLUFF/SIDON AT CR 511 3.5 MILES WSW OF SIDON","08030206",NA,NA,NA,NA,33.38638889,-90.30055556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112A02","MOSSY LAKE","Lake","NEAR PETEET","08030206",NA,NA,NA,NA,33.35129,-90.3961,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-A0150004","ABIACA CREEK","River/Stream","NEAR SEVEN PINES 750M DOWNSTREAM OF PINE BLUFF RD","08030206",NA,NA,NA,NA,33.33833333,-90.15797222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ067","PERRY CREEK","River/Stream","AT TINSLEY 300 M UPSTREAM OF HWY 3 TINSLEY RD.","08030206",NA,NA,NA,NA,32.7225,-90.4725,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ070","FANNEGUSHA CREEK","River/Stream","NEAR TCHULA 100M UPSTREAM OF CHINQUIPIN RD","08030206",NA,NA,NA,NA,33.19163889,-90.13363889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ074","FANNEGUSHA CREEK","River/Stream","NEAR ACONA 300M UPSTREAM OF HWY 17","08030206",NA,NA,NA,NA,33.2265,-90.03952778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ078","FANNEGUSHA CREEK","River/Stream","AT HOWARD 100M UPSTREAM OF HOWARD RD.","08030206",NA,NA,NA,NA,33.13875,-90.1925,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ086","PELUCIA CREEK","River/Stream","NEAR MALMAISON 200M UPSTREAM OF AIRPORT RD.","08030206",NA,NA,NA,NA,33.49525,-90.06258333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ087","ABIACA CREEK","River/Stream","NEAR SEVEN PINES 75M UPSTREAM OF PINE BLUFF RD.","08030206",NA,NA,NA,NA,33.34055556,-90.15072222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ226","THOMPSON CREEK","River/Stream","NEAR TINSLEY 1300M UPSTREAM OF UNNAMED RD OFF TINSLEY RD ON LAMAR CHISOLM PROPERTY","08030206",NA,NA,NA,NA,32.72627778,-90.46072222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ390","DUMP LAKE","Lake","NEAR SATARTIA NEAR BOAT LAUNCH","08030206",NA,NA,NA,NA,32.64111111,-90.61583333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ399","SPRING BRANCH","River/Stream","NEAR GARDEN CHAPEL 125M UPSTREAM OF CR 14 10 MILES SW OF ACONA","08030206",NA,NA,NA,NA,33.24161111,-90.18277778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ411","BEE LAKE","Lake","AT THORNTON AT NORTHWEST END OF LAKE","08030206",NA,NA,NA,NA,33.07316667,-90.36519444,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ412","BEE LAKE","Lake","NEAR THORNTON AT MID-LAKE","08030206",NA,NA,NA,NA,33.05466667,-90.32722222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ413","BEE LAKE","Lake","NEAR THORNTON AT SOUTHWEST END OF LAKE","08030206",NA,NA,NA,NA,33.06402778,-90.40875,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ433","ROEBUCK LAKE","Lake","NEAR ITTA BENA NORTHEAST OF QUITO","08030206",NA,NA,NA,NA,33.47116667,-90.29013889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ434","ROEBUCK LAKE","Lake","NEAR ITTA BENA NORTHEAST OF ITTA BENA NEAR HWY 82","08030206",NA,NA,NA,NA,33.51169444,-90.31375,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ435","TCHULA LAKE","Lake","AT WYATT AT HOLMES WAREHOUSE RD CROSSING","08030206",NA,NA,NA,NA,33.23519444,-90.23002778,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ436","TCHULA LAKE","Lake","AT TCHULA AT MAIN STREET","08030206",NA,NA,NA,NA,33.18288889,-90.225,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ437","TCHULA LAKE","Lake","NEAR CHOCTAW AT HWY 12","08030206",NA,NA,NA,NA,33.14238889,-90.32691667,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","051",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ438","WOLF LAKE","Lake","AT LAKE CITY WEST OF LAKE CITY WATER TOWER","08030206",NA,NA,NA,NA,32.92261111,-90.49580556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ439","WOLF LAKE","Lake","AT LAKE CITY EAST OF LAKE CITY WATER TOWER","08030206",NA,NA,NA,NA,32.92275,-90.48897222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ440","BROAD LAKE","Lake","NEAR LAKE CITY AT SOUTH END NEAR LAKE CITY RD/HWY 49W JUNCTION","08030206",NA,NA,NA,NA,32.88727778,-90.49561111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ441","WASP LAKE","Lake","NEAR BELZONI AT PEOVOLENTE BRIDGE  ON SOUTH END OF LAKE","08030206",NA,NA,NA,NA,33.21791667,-90.44994444,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","053",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ442","WASP LAKE","Lake","NEAR SWIFTOWN AT NORTH END OF LAKE","08030206",NA,NA,NA,NA,33.27391667,-90.42638889,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ460","SHORT CREEK","River/Stream","NEAR YAZOO CITY 100M UPSTREAM OF JONES ROAD","08030206",NA,NA,NA,NA,32.79063889,-90.41108333,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","163",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
