#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
72121	Information	Reservoir storage, live pool, percent of capacity	USGS use and no use by EPA							 	 	%
72126	Information	Standard deviation of wind direction, degrees	USGS use and no use by EPA	Standard Deviation						 	Wind direction, horizontal, std dev	Deg
72145	Information	Cumulative time sampler is open, minutes	USGS use and no use by EPA							 	 	minutes
72147	Information	Depth of sensor below water surface, feet	USGS use and no use by EPA							 	 	ft
72148	Information	Depth of sensor below water surface, meters	USGS use and no use by EPA							 	 	m
72152	Information	Collector wet exposure (time within recording interval that collector is open when it should be open), seconds	USGS use and no use by EPA							 	 	seconds
72153	Information	Collector dry exposure (time within recording interval that collector is open but should be closed), seconds	USGS use and no use by EPA							 	 	seconds
72154	Information	Collector missed exposure (time within recording interval that collector is closed but should be open), seconds	USGS use and no use by EPA							 	 	seconds
72155	Information	Blocked optical sensor (time within recording interval that optical sensor is blocked), seconds	USGS use and no use by EPA							 	 	seconds
72156	Information	Datalogger scan time per recording interval, seconds	USGS use and no use by EPA							 	 	seconds
72157	Information	Optical sensor particle counts within recording interval, number	USGS use and no use by EPA							 	 	number
72158	Information	Collector lid cycles in recording interval, number	USGS use and no use by EPA							 	 	number
72160	Information	Ratio of number of good to total number of daytime evapotranspiration (ET) measurements, number	USGS use and no use by EPA							 	 	number
72161	Information	Evapotranspiration (ET) method, measured (1) or modeled (0), code	USGS use and no use by EPA							 	 	code
72162	Information	Thermal survey period starting time, 24 hour clock, hour-minute (hhmm)	USGS use and no use by EPA							 	 	2400 hours
72163	Information	Thermal survey period duration, days	USGS use and no use by EPA							 	 	days
72165	Information	Absolute pressure from unvented pressure transducer, feet	USGS use and no use by EPA							 	 	ft
72166	Information	Raw sensor value, millivolts	USGS use and no use by EPA							 	 	mv
72176	Information	Temperature of sensor, degrees Celsius	Not checked							 	 	deg C
72191	Information	Area, cross section, square meters	Not checked							 	 	m2
72195	Information	Depth to compute isokinetic transit rate, feet	Not checked							 	 	ft
72196	Information	Velocity to compute isokinetic transit rate, feet per second	Not checked							 	 	ft/sec
72197	Information	Specific weight, dry, pounds per cubic foot	Not checked			Dry				 	 	lb/ft3
72203	Information	Absolute pressure from unvented pressure transducer, pounds per square inch	Not checked							 	 	psi
72217	Information	Duration sampler collected water, seconds	Not checked							 	 	seconds
72218	Information	Sample volume to compute isokinetic transit rate, milliliters	Not checked							 	 	ml
72219	Information	Sampler nozzle material, code	Not checked							 	 	code
72220	Information	Sampler nozzle diameter, code	Not checked							 	 	code
72221	Information	Number of bathers in the water at time of sample collection, count	Not checked							 	 	count
72222	Information	Number of bathers on shore at time of sample collection, count	Not checked							 	 	count
72236	Information	Horizontal width of vertical, meters	Not checked							 	 	m
72237	Information	Bedload sampler intake width, millimeters	Not checked							 	 	mm
72238	Information	Sediment corrected acoustic backscatter (SCB), decibels	Not checked							 	 	dB
72239	Information	Sediment attenuation coefficient (SAC), decibels per meter	Not checked							 	 	dB/m
72248	Information	Count of daytime half-hour periods with evapotranspiration data	Not checked							 	 	count
72249	Information	Daily percentage of modeled (gap-filled) evapotranspiration data	Not checked							 	 	%
72254	Information	Water velocity reading from field sensor, feet per second	Not checked							 	 	ft/sec
72255	Information	Mean water velocity for discharge computation, feet per second	Not checked							 	 	ft/sec
72256	Information	Fall, as determined from fall rating and base gage-height, slope-Q computation, feet	Not checked							 	 	ft
72257	Information	Ratio of fall measured to fall rated, Slope-Q computation	Not checked							 	 	None
72258	Information	Coefficient used to adjust discharge, Slope-Q computation	Not checked							 	 	None
72259	Information	Dielectric permittivity, soil, in situ	Not checked							 	 	None
72260	Information	Fitting parameter root-mean-square error (RMSE), water, in situ, Ultraviolet Nitrate Analyzer	Not checked					Total		 	 	None
72261	Information	Standard deviation, nitrate + nitrite, water, in situ, burst sample, Ultraviolet Nitrate Analyzer, mg/L as N	Not checked					Total		 	 	mg/l as N
72262	Information	Coefficient of variation, nitrate + nitrite, water, in situ, burst sample, Ultraviolet Nitrate Analyzer, percent	Not checked					Total		 	 	%
72271	Information	Length from pectoral spine core to sampled point in pectoral spine cross section, micrometers	Not checked							 	 	um
72277	Information	Datum offset, elevation of water leveling point in reference to established datum, feet	Not checked							 	 	ft
72278	Information	Sensor offset, water level sensor, feet	Not checked							 	 	ft
72280	Information	Number of outliers, data points discarded from NOS-averaged dateset, count	Not checked							 	 	count
72281	Information	Standard deviation, from NOS-averaged dataset, feet	Not checked							 	 	ft
72282	Information	Temperature #1, Aquatrak, air temperature of the upper sounding well, degrees Fahrenheit	Not checked							 	 	deg F
72283	Information	Temperature #2, Aquatrak, air temperature of the bottom sounding well, degrees Fahrenheit	Not checked							 	 	deg F
72295	Information	Acoustic backscatter, collected using an acoustic Doppler meter, corrected for beam spreading and absorption of the acoustic signal due to water properties, decibels	Not checked							 	 	dB
72296	Information	Instrument noise level, measured by an acoustic Doppler meter, in counts	Not checked							 	 	count
72297	Information	Attenuation corrected backscatter, uncalibrated from LISST-ABS instrument, in counts	Not checked							 	 	count
72300	Information	Underwater sound level related to sediment-generated noise, averaged from 0 to 0.5 kHz, decibels	Not checked							 	 	dB
72301	Information	Underwater sound level related to sediment-generated noise, averaged from 0.5 to 1.0 kHz, decibels	Not checked							 	 	dB
72302	Information	Underwater sound level related to sediment-generated noise, averaged from 1.0 to 1.5 kHz, decibels	Not checked							 	 	dB
72303	Information	Underwater sound level related to sediment-generated noise, averaged from 1.5 to 2.0 kHz, decibels	Not checked							 	 	dB
72304	Information	Underwater sound level related to sediment-generated noise, averaged from 2.0 to 2.5 kHz, decibels	Not checked							 	 	dB
72305	Information	Underwater sound level related to sediment-generated noise, averaged from 2.5 to 3.0 kHz, decibels	Not checked							 	 	dB
72306	Information	Underwater sound level related to sediment-generated noise, averaged from 3.0 to 3.5 kHz, decibels	Not checked							 	 	dB
72307	Information	Underwater sound level related to sediment-generated noise, averaged from 3.5 to 4.0 kHz, decibels	Not checked							 	 	dB
72308	Information	Underwater sound level related to sediment-generated noise, averaged from 4.0 to 4.5 kHz, decibels	Not checked							 	 	dB
72309	Information	Underwater sound level related to sediment-generated noise, averaged from 4.5 to 5.0 kHz, decibels	Not checked							 	 	dB
72310	Information	Underwater sound level related to sediment-generated noise, averaged from 5.0 to 5.5 kHz, decibels	Not checked							 	 	dB
72311	Information	Underwater sound level related to sediment-generated noise, averaged from 5.5 to 6.0 kHz, decibels	Not checked							 	 	dB
72312	Information	Underwater sound level related to sediment-generated noise, averaged from 6.0 to 6.5 kHz, decibels	Not checked							 	 	dB
72313	Information	Underwater sound level related to sediment-generated noise, averaged from 6.5 to 7.0 kHz, decibels	Not checked							 	 	dB
72314	Information	Underwater sound level related to sediment-generated noise, averaged from 7.0 to 7.5 kHz, decibels	Not checked							 	 	dB
72315	Information	Underwater sound level related to sediment-generated noise, averaged from 7.5 to 8.0 kHz, decibels	Not checked							 	 	dB
72316	Information	Underwater sound level related to sediment-generated noise, averaged from 8.0 to 8.5 kHz, decibels	Not checked							 	 	dB
72317	Information	Underwater sound level related to sediment-generated noise, averaged from 8.5 to 9.0 kHz, decibels	Not checked							 	 	dB
72318	Information	Underwater sound level related to sediment-generated noise, averaged from 9.0 to 9.5 kHz, decibels	Not checked							 	 	dB
72319	Information	Underwater sound level related to sediment-generated noise, averaged from 9.5 to 10.0 kHz, decibels	Not checked							 	 	dB
72320	Information	Air gap, feet	Not checked							 	 	ft
74200	Information	Sample preservation method, code	Not checked							 	 	code
75970	Information	Thickness, sampler nozzle wall, inches	Agree							 	 	in
75971	Information	Transducer excitation, depth sensing, millivolts	Agree							 	 	mV
75972	Information	Transducer signal, depth sensing, millivolts	Agree							 	 	mV
78890	Information	Sampling depth, feet below mean sea level	Agree							 	 	ft
78891	Information	Sampling depth, meters below mean sea level	Agree							 	 	m
81024	Information	Drainage area, square miles	Agree							 	 	mi2
81025	Information	Contributing drainage area, square miles	Agree							 	 	mi2
81028	Information	Withdrawal of groundwater, million gallons per day	Agree							 	 	mgd
81352	Information	Filter pore size, micrometers	Agree							 	 	um
81799	Information	Stream flow event cfs 0 composite	Not checked							 	 	composite
81905	Information	Well number (American Petroleum Institute)	Agree							 	 	nu
81907	Information	Well recovery, feet	Agree							 	 	ft
81908	Information	Recovery fraction ratio	Agree							 	 	None
81909	Information	Sample midpoint, feet	Agree							 	 	ft
81910	Information	Initial time open, hours	Agree							 	 	hours
81911	Information	Final time open, hours	Agree							 	 	hours
81913	Information	Shut in pressure, pounds per square inch	Agree							 	 	psi
82072	Information	Dial reading, number	Agree							 	 	nu
82073	Information	Starting time, 24 hour clock, hour-minute (hhmm)	Agree		24 Hour					 	 	hhmm
82074	Information	Ending time, 24 hour clock, hour-minute (hhmm)	Agree		24 Hour					 	 	hhmm
82075	Information	Amount of rinse water, liters	Agree							 	 	l
82076	Information	Area exposed, square centimeters	Agree							 	 	cm2
82283	Information	Collector efficiency, dry deposition, percent	Agree							 	 	%
82284	Information	Collector efficiency, wet deposition, percent	Agree							 	 	%
82292	Information	Data relay ground station source node, code	Agree							 	 	code
82301	Information	Sample location, snow course, from beginning marker, feet	Agree							 	 	ft
82309	Information	Possible contamination source, code	Agree							 	 	code
82310	Information	Depth, confidence in reported values, code	Agree							 	 	code
82373	Information	Sample frequency, code	Agree							 	 	code
82374	Information	Time since streets were last swept, days	Agree							 	 	days
82376	Information	Street sweeper type	Agree							 	 	type
82377	Information	Fraction of curb-miles in catchment swept per day	Agree							 	 	None
82378	Information	Preceding storm event serial number	Agree							 	 	nu
82398	Information	Sampling method, code	Agree							 	 	code
82632	Information	Area, cross section, square feet	Agree							 	 	ft2
82916	Information	Area, sampler, atmospheric deposition, wet, square centimeters	Agree							 	 	cm2
83105	Information	pH of check solution, wet atmospheric deposition, unfiltered, standard units	Agree					Total		 	 	std units
83152	Information	Check solution specific conductance, wet atmospheric deposition, unfiltered, microsiemens per centimeter at 25 degrees Celsius	Agree					Total	25 deg C	 	 	uS/cm @25C
83198	Information	Area, sampler, atmospheric deposition, bulk, square centimeters	Agree							 	 	cm2
83387	Information	Check solution pH, bulk atmospheric deposition, unfiltered, standard units	Agree					Total		 	 	std units
83434	Information	Check solution specific conductance, bulk atmospheric deposition, unfiltered, microsiemens per centimeter at 25 degrees Celsius	Agree					Total	25 deg C	 	 	uS/cm @25C
84060	Information	Topography, physiographic setting, code	Agree							 	 	code
84143	Information	Well purging condition, code	Agree							 	 	code
84144	Information	Well selection criteria, code	Agree							 	 	code
84145	Information	Project component, code	Agree							 	 	code
84146	Information	Land use, predominant, within 100 feet of well, code	Agree							 	 	code
84147	Information	Land use, predominant, within 1/4 mile radius of well, code	Agree							 	 	code
84148	Information	Land use, predominant, fraction of total within 1/4 mile radius of well, code	Agree					Total		 	 	code
